character	syllable	initial	medial	nuclues	terminal	tone	percentage
噥	nuuŋ	n	undefined	undefined	undefined	0	null
㺜	nau	n	undefined	undefined	undefined	0	null
㺜	nrau	nr	undefined	undefined	undefined	0	null
㺜	nryuŋ	nr	undefined	undefined	undefined	0	null
㺜	nuuŋ	n	undefined	undefined	undefined	0	null
濃	nryuŋ	nr	undefined	undefined	undefined	0	null
憹	nau	n	undefined	undefined	undefined	0	null
憹	nuuŋ	n	undefined	undefined	undefined	0	null
檂	nryuŋ	nr	undefined	undefined	undefined	0	null
膿	nuuŋ	n	undefined	undefined	undefined	0	null
穠	njyuŋ	nj	undefined	undefined	undefined	0	null
穠	nryuŋ	nr	undefined	undefined	undefined	0	null
癑	nuŋ	n	undefined	undefined	undefined	2	null
襛	njyuŋ	nj	undefined	undefined	undefined	0	null
襛	nryuŋ	nr	undefined	undefined	undefined	0	null
醲	nryuŋ	nr	undefined	undefined	undefined	0	null
䢉	nuuŋ	n	undefined	undefined	undefined	0	null
弄	luŋ	l	undefined	undefined	undefined	2	null
挵	luŋ	l	undefined	undefined	undefined	2	null
齈	nuŋ	n	undefined	undefined	undefined	2	null
羺	nu	n	undefined	undefined	undefined	0	null
䨲	myan	m	undefined	undefined	undefined	2	null
䨲	nu	n	undefined	undefined	undefined	0	null
啂	nu	n	undefined	undefined	undefined	1	null
㳶	nu	n	undefined	undefined	undefined	1	null
㜌	c'u	c'	undefined	undefined	undefined	2	null
槈	nu	n	undefined	undefined	undefined	2	null
耨	nu	n	undefined	undefined	undefined	2	null
耨	nuuŋ	n	undefined	undefined	undefined	3	null
鎒	nu	n	undefined	undefined	undefined	2	null
譳	nu	n	undefined	undefined	undefined	2	null
㚢	no	n	undefined	undefined	undefined	0	null
奴	no	n	undefined	undefined	undefined	0	null
孥	no	n	undefined	undefined	undefined	0	null
孥	no	n	undefined	undefined	undefined	1	null
砮	no	n	undefined	undefined	undefined	0	null
砮	no	n	undefined	undefined	undefined	1	null
笯	no	n	undefined	undefined	undefined	0	null
笯	no	n	undefined	undefined	undefined	2	null
笯	nra	nr	undefined	undefined	undefined	0	null
駑	no	n	undefined	undefined	undefined	0	null
努	no	n	undefined	undefined	undefined	1	null
弩	no	n	undefined	undefined	undefined	1	null
胬	no	n	undefined	undefined	undefined	1	null
怒	no	n	undefined	undefined	undefined	2	null
怒	no	n	undefined	undefined	undefined	1	null
傉	nuuŋ	n	undefined	undefined	undefined	3	null
搙	nruŋ	nr	undefined	undefined	undefined	3	null
搙	nu	n	undefined	undefined	undefined	2	null
搙	nuuŋ	n	undefined	undefined	undefined	3	null
奻	nruan	nr	undefined	undefined	undefined	0	null
奻	nruan	nr	undefined	undefined	undefined	2	null
渜	nuan	n	undefined	undefined	undefined	2	null
渜	nuan	n	undefined	undefined	undefined	1	null
㬉	nuan	n	undefined	undefined	undefined	1	null
暖	nuan	n	undefined	undefined	undefined	1	null
煗	nuan	n	undefined	undefined	undefined	1	null
餪	nuan	n	undefined	undefined	undefined	1	null
虐	ŋiaŋ	ŋ	undefined	undefined	undefined	3	null
瘧	ŋiaŋ	ŋ	undefined	undefined	undefined	3	null
黁	nuon	n	undefined	undefined	undefined	0	null
挪	na	n	undefined	undefined	undefined	0	null
橠	na	n	undefined	undefined	undefined	1	null
㔮	na	n	undefined	undefined	undefined	0	null
儺	na	n	undefined	undefined	undefined	0	null
㡅	na	n	undefined	undefined	undefined	1	null
㛂	ŋua	ŋ	undefined	undefined	undefined	1	null
㛂	nua	n	undefined	undefined	undefined	1	null
逽	nriaŋ	nr	undefined	undefined	undefined	3	null
喏	nja	nj	undefined	undefined	undefined	1	null
堧	njyen	nj	undefined	undefined	undefined	0	null
堧	nua	n	undefined	undefined	undefined	2	null
搦	nraŋ	nr	undefined	undefined	undefined	3	null
搦	nruŋ	nr	undefined	undefined	undefined	3	null
稬	nua	n	undefined	undefined	undefined	2	null
稬	nuan	n	undefined	undefined	undefined	2	null
稬	nuan	n	undefined	undefined	undefined	1	null
蹃	nraŋ	nr	undefined	undefined	undefined	3	null
蹃	nriaŋ	nr	undefined	undefined	undefined	3	null
諾	naŋ	n	undefined	undefined	undefined	3	null
鍩	naŋ	n	undefined	undefined	undefined	3	null
䚥	nruŋ	nr	undefined	undefined	undefined	3	null
懦	njyo	nj	undefined	undefined	undefined	0	null
懦	nua	n	undefined	undefined	undefined	2	null
穤	nua	n	undefined	undefined	undefined	2	null
糯	nua	n	undefined	undefined	undefined	2	null
女	nrio	nr	undefined	undefined	undefined	1	null
女	nrio	nr	undefined	undefined	undefined	2	3
女	njo	nj	undefined	undefined	undefined	1	1
籹	nrio	nr	undefined	undefined	undefined	1	null
釹	nrio	nr	undefined	undefined	undefined	1	null
恧	nriŋ	nr	undefined	undefined	undefined	3	null
恧	nriuŋ	nr	undefined	undefined	undefined	3	null
䖡	nriuŋ	nr	undefined	undefined	undefined	3	null
衄	njuŋ	nj	undefined	undefined	undefined	3	null
衄	nriuŋ	nr	undefined	undefined	undefined	3	null
噢	qiuŋ	q	undefined	undefined	undefined	3	null
噢	qyo	q	undefined	undefined	undefined	1	null
哦	ŋa	ŋ	undefined	undefined	undefined	0	null
塸	qu	q	undefined	undefined	undefined	1	null
蓲	c'iu	c'	undefined	undefined	undefined	0	null
蓲	qu	q	undefined	undefined	undefined	0	null
蓲	qyo	q	undefined	undefined	undefined	0	null
蓲	qyo	q	undefined	undefined	undefined	2	null
漚	qu	q	undefined	undefined	undefined	0	null
漚	qu	q	undefined	undefined	undefined	2	null
甌	qu	q	undefined	undefined	undefined	0	null
歐	qu	q	undefined	undefined	undefined	0	null
歐	qu	q	undefined	undefined	undefined	1	null
毆	qu	q	undefined	undefined	undefined	1	null
膒	qu	q	undefined	undefined	undefined	0	null
䙔	qu	q	undefined	undefined	undefined	0	null
䙔	qu	q	undefined	undefined	undefined	2	null
䙔	qu	q	undefined	undefined	undefined	1	null
䙔	qyo	q	undefined	undefined	undefined	0	null
櫙	qu	q	undefined	undefined	undefined	0	null
謳	qu	q	undefined	undefined	undefined	0	null
鏂	qu	q	undefined	undefined	undefined	0	null
鷗	qu	q	undefined	undefined	undefined	0	null
齵	ŋu	ŋ	undefined	undefined	undefined	0	null
齵	ŋyo	ŋ	undefined	undefined	undefined	0	null
偶	ŋu	ŋ	undefined	undefined	undefined	2	null
偶	ŋu	ŋ	undefined	undefined	undefined	1	null
㼴	ŋu	ŋ	undefined	undefined	undefined	1	null
嘔	qu	q	undefined	undefined	undefined	0	null
嘔	qu	q	undefined	undefined	undefined	1	null
耦	ŋu	ŋ	undefined	undefined	undefined	1	null
蕅	ŋu	ŋ	undefined	undefined	undefined	1	null
藕	ŋu	ŋ	undefined	undefined	undefined	1	null
慪	qu	q	undefined	undefined	undefined	2	null
慪	qu	q	undefined	undefined	undefined	1	null
帊	p'ra	p'r	undefined	undefined	undefined	2	null
妑	p'ra	p'r	undefined	undefined	undefined	0	null
趴	p'ren	p'r	undefined	undefined	undefined	3	null
舥	p'ra	p'r	undefined	undefined	undefined	0	null
啪	p'raŋ	p'r	undefined	undefined	undefined	3	null
葩	p'ra	p'r	undefined	undefined	undefined	0	null
杷	bra	br	undefined	undefined	undefined	0	null
杷	bra	br	undefined	undefined	undefined	2	null
杷	bre	br	undefined	undefined	undefined	2	null
爬	bra	br	undefined	undefined	undefined	0	null
耙	bra	br	undefined	undefined	undefined	2	null
耙	pra	pr	undefined	undefined	undefined	2	null
跁	bra	br	undefined	undefined	undefined	2	null
跁	bra	br	undefined	undefined	undefined	1	null
琶	bra	br	undefined	undefined	undefined	0	null
掱	bra	br	undefined	undefined	undefined	0	null
鈀	p'ra	p'r	undefined	undefined	undefined	0	null
鈀	pra	pr	undefined	undefined	undefined	0	null
筢	bra	br	undefined	undefined	undefined	0	null
帕	mran	mr	undefined	undefined	undefined	3	null
帕	p'ra	p'r	undefined	undefined	undefined	2	null
怕	p'ra	p'r	undefined	undefined	undefined	2	null
怕	p'raŋ	p'r	undefined	undefined	undefined	3	null
拍	p'raŋ	p'r	undefined	undefined	undefined	3	null
俳	brai	br	undefined	undefined	undefined	0	null
排	brai	br	undefined	undefined	undefined	0	null
徘	buai	b	undefined	undefined	undefined	0	null
棑	brai	br	undefined	undefined	undefined	2	null
棑	bre	br	undefined	undefined	undefined	0	null
牌	brai	br	undefined	undefined	undefined	0	null
牌	bre	br	undefined	undefined	undefined	0	null
箄	pe	p	undefined	undefined	undefined	0	null
箄	pje	pj	undefined	undefined	undefined	0	null
箄	pje	pj	undefined	undefined	undefined	1	null
輫	brai	br	undefined	undefined	undefined	0	null
輫	buai	b	undefined	undefined	undefined	0	null
犤	bie	b	undefined	undefined	undefined	0	null
犤	bre	br	undefined	undefined	undefined	0	null
䱝	bre	br	undefined	undefined	undefined	0	null
派	p're	p'r	undefined	undefined	undefined	2	null
㭛	p're	p'r	undefined	undefined	undefined	2	null
渒	p'e	p'	undefined	undefined	undefined	2	null
渒	pje	pj	undefined	undefined	undefined	0	null
蒎	p're	p'r	undefined	undefined	undefined	2	null
湃	p'rai	p'r	undefined	undefined	undefined	2	null
㵺	p're	p'r	undefined	undefined	undefined	2	null
眅	p'ran	p'r	undefined	undefined	undefined	0	null
眅	p'ran	p'r	undefined	undefined	undefined	1	null
㢖	p'uan	p'	undefined	undefined	undefined	0	null
潘	p'uan	p'	undefined	undefined	undefined	0	null
㽃	p'uan	p'	undefined	undefined	undefined	0	null
攀	p'ran	p'r	undefined	undefined	undefined	0	null
爿	bren	br	undefined	undefined	undefined	0	null
爿	ʣiaŋ	ʣ	undefined	undefined	undefined	0	null
幋	buan	b	undefined	undefined	undefined	0	null
媻	bua	b	undefined	undefined	undefined	0	null
媻	buan	b	undefined	undefined	undefined	0	null
槃	buan	b	undefined	undefined	undefined	0	null
搫	bua	b	undefined	undefined	undefined	0	null
搫	buan	b	undefined	undefined	undefined	0	null
磐	buan	b	undefined	undefined	undefined	0	null
盤	buan	b	undefined	undefined	undefined	0	null
螌	pran	pr	undefined	undefined	undefined	0	null
縏	buan	b	undefined	undefined	undefined	0	null
蹣	buan	b	undefined	undefined	undefined	0	null
蹣	muan	m	undefined	undefined	undefined	0	null
蟠	buan	b	undefined	undefined	undefined	0	null
蟠	byan	b	undefined	undefined	undefined	0	null
鎜	buan	b	undefined	undefined	undefined	0	null
鞶	buan	b	undefined	undefined	undefined	0	null
䰉	buan	b	undefined	undefined	undefined	0	null
䰉	pran	pr	undefined	undefined	undefined	0	null
冸	p'uan	p'	undefined	undefined	undefined	2	null
判	p'uan	p'	undefined	undefined	undefined	2	null
沜	p'uan	p'	undefined	undefined	undefined	2	null
泮	p'uan	p'	undefined	undefined	undefined	2	null
柈	buan	b	undefined	undefined	undefined	0	null
盼	p'ren	p'r	undefined	undefined	undefined	2	null
牉	p'uan	p'	undefined	undefined	undefined	2	null
叛	buan	b	undefined	undefined	undefined	2	null
畔	buan	b	undefined	undefined	undefined	2	null
袢	byan	b	undefined	undefined	undefined	0	null
頖	p'uan	p'	undefined	undefined	undefined	2	null
襻	p'ran	p'r	undefined	undefined	undefined	2	null
乓	p'aŋ	p'	undefined	undefined	undefined	0	null
胮	bruŋ	br	undefined	undefined	undefined	0	null
胮	p'ruŋ	p'r	undefined	undefined	undefined	0	null
雱	p'aŋ	p'	undefined	undefined	undefined	0	null
滂	p'aŋ	p'	undefined	undefined	undefined	0	null
䨦	p'aŋ	p'	undefined	undefined	undefined	0	null
霶	p'aŋ	p'	undefined	undefined	undefined	0	null
彷	baŋ	b	undefined	undefined	undefined	0	null
彷	p'yaŋ	p'	undefined	undefined	undefined	1	null
逄	bruŋ	br	undefined	undefined	undefined	0	null
旁	baŋ	b	undefined	undefined	undefined	0	null
徬	baŋ	b	undefined	undefined	undefined	2	null
膀	baŋ	b	undefined	undefined	undefined	0	null
䅭	baŋ	b	undefined	undefined	undefined	0	null
螃	baŋ	b	undefined	undefined	undefined	0	null
螃	paŋ	p	undefined	undefined	undefined	2	null
螃	paŋ	p	undefined	undefined	undefined	1	null
篣	baŋ	b	undefined	undefined	undefined	0	null
篣	braŋ	br	undefined	undefined	undefined	0	null
䠙	baŋ	b	undefined	undefined	undefined	0	null
髈	baŋ	b	undefined	undefined	undefined	0	null
髈	p'aŋ	p'	undefined	undefined	undefined	1	null
龐	bruŋ	br	undefined	undefined	undefined	0	null
嗙	praŋ	pr	undefined	undefined	undefined	0	null
耪	p'aŋ	p'	undefined	undefined	undefined	1	null
䒍	p'aŋ	p'	undefined	undefined	undefined	1	null
胖	buan	b	undefined	undefined	undefined	0	null
胖	p'ruŋ	p'r	undefined	undefined	undefined	2	null
胖	p'uan	p'	undefined	undefined	undefined	2	null
抛	p'rau	p'r	undefined	undefined	undefined	0	null
抛	p'rau	p'r	undefined	undefined	undefined	2	null
拋	p'rau	p'r	undefined	undefined	undefined	0	null
㲏	p'au	p'	undefined	undefined	undefined	0	null
脬	p'rau	p'r	undefined	undefined	undefined	0	null
䫽	p'au	p'	undefined	undefined	undefined	0	null
㯱	p'au	p'	undefined	undefined	undefined	0	null
刨	brau	br	undefined	undefined	undefined	0	null
咆	brau	br	undefined	undefined	undefined	0	null
狍	brau	br	undefined	undefined	undefined	0	null
庖	brau	br	undefined	undefined	undefined	0	null
炰	brau	br	undefined	undefined	undefined	0	null
袍	bau	b	undefined	undefined	undefined	0	null
匏	brau	br	undefined	undefined	undefined	0	null
軳	bau	b	undefined	undefined	undefined	0	null
鞄	brau	br	undefined	undefined	undefined	0	null
鞄	brau	br	undefined	undefined	undefined	2	null
鞄	brau	br	undefined	undefined	undefined	1	null
鞄	p'ruŋ	p'r	undefined	undefined	undefined	3	null
麅	brau	br	undefined	undefined	undefined	0	null
跑	brau	br	undefined	undefined	undefined	0	null
跑	bruŋ	br	undefined	undefined	undefined	3	null
奅	p'rau	p'r	undefined	undefined	undefined	2	null
泡	brau	br	undefined	undefined	undefined	0	null
泡	p'rau	p'r	undefined	undefined	undefined	0	null
炮	brau	br	undefined	undefined	undefined	0	null
炮	p'rau	p'r	undefined	undefined	undefined	2	null
疱	brau	br	undefined	undefined	undefined	2	null
疱	p'rau	p'r	undefined	undefined	undefined	2	null
皰	brau	br	undefined	undefined	undefined	2	null
皰	p'rau	p'r	undefined	undefined	undefined	2	null
㯡	brau	br	undefined	undefined	undefined	0	null
麭	p'rau	p'r	undefined	undefined	undefined	2	null
嚗	pruŋ	pr	undefined	undefined	undefined	3	null
礮	p'rau	p'r	undefined	undefined	undefined	2	null
呸	p'ii	p'	undefined	undefined	undefined	0	null
肧	p'iu	p'	undefined	undefined	undefined	0	null
肧	p'uai	p'	undefined	undefined	undefined	0	null
怌	p'ii	p'	undefined	undefined	undefined	0	null
胚	p'uai	p'	undefined	undefined	undefined	0	null
衃	p'iu	p'	undefined	undefined	undefined	0	null
衃	p'uai	p'	undefined	undefined	undefined	0	null
醅	p'iu	p'	undefined	undefined	undefined	0	null
醅	p'uai	p'	undefined	undefined	undefined	0	null
陪	buai	b	undefined	undefined	undefined	0	null
培	buai	b	undefined	undefined	undefined	0	null
培	bu	b	undefined	undefined	undefined	1	null
婄	buai	b	undefined	undefined	undefined	0	null
婄	bu	b	undefined	undefined	undefined	1	null
婄	p'u	p'	undefined	undefined	undefined	1	null
毰	buai	b	undefined	undefined	undefined	0	null
䣙	buai	b	undefined	undefined	undefined	0	null
䣙	p'oŋ	p'	undefined	undefined	undefined	1	null
㯁	bai	b	undefined	undefined	undefined	0	null
裴	buai	b	undefined	undefined	undefined	0	null
裴	byoi	b	undefined	undefined	undefined	0	null
賠	buai	b	undefined	undefined	undefined	0	null
錇	buai	b	undefined	undefined	undefined	0	null
俖	p'ai	p'	undefined	undefined	undefined	1	null
伂	pad	p	undefined	undefined	undefined	2	null
沛	pad	p	undefined	undefined	undefined	2	null
沛	p'ad	p'	undefined	undefined	undefined	2	null
㤄	pad	p	undefined	undefined	undefined	2	null
㤄	p'ad	p'	undefined	undefined	undefined	2	null
㤄	p'yad	p'	undefined	undefined	undefined	2	null
㤄	p'yan	p'	undefined	undefined	undefined	3	null
㤄	puan	p	undefined	undefined	undefined	3	null
帔	p'ie	p'	undefined	undefined	undefined	0	null
帔	p'ie	p'	undefined	undefined	undefined	2	null
佩	buai	b	undefined	undefined	undefined	2	null
昢	p'uon	p'	undefined	undefined	undefined	3	null
珮	buai	b	undefined	undefined	undefined	2	null
配	p'uai	p'	undefined	undefined	undefined	2	null
旆	bad	b	undefined	undefined	undefined	2	null
浿	p'ad	p'	undefined	undefined	undefined	2	null
浿	p'rai	p'r	undefined	undefined	undefined	2	null
淠	p'ii	p'	undefined	undefined	undefined	2	null
㾦	p'uai	p'	undefined	undefined	undefined	0	null
霈	p'ad	p'	undefined	undefined	undefined	2	null
嶏	p'uai	p'	undefined	undefined	undefined	2	null
嶏	p'yon	p'	undefined	undefined	undefined	3	null
轡	pii	p	undefined	undefined	undefined	2	null
噴	p'uon	p'	undefined	undefined	undefined	0	null
噴	p'uon	p'	undefined	undefined	undefined	2	null
濆	byon	b	undefined	undefined	undefined	0	null
濆	p'uon	p'	undefined	undefined	undefined	0	null
盆	buon	b	undefined	undefined	undefined	0	null
葐	buon	b	undefined	undefined	undefined	0	null
葐	byon	b	undefined	undefined	undefined	0	null
湓	buon	b	undefined	undefined	undefined	0	null
湓	p'uon	p'	undefined	undefined	undefined	2	null
湓	p'yon	p'	undefined	undefined	undefined	2	null
歕	p'uon	p'	undefined	undefined	undefined	0	null
歕	p'uon	p'	undefined	undefined	undefined	2	null
匉	p'reŋ	p'r	undefined	undefined	undefined	0	null
抨	p'reŋ	p'r	undefined	undefined	undefined	0	null
怦	p'reŋ	p'r	undefined	undefined	undefined	0	null
㛁	p'reŋ	p'r	undefined	undefined	undefined	0	null
恲	p'raŋ	p'r	undefined	undefined	undefined	0	null
砰	p'reŋ	p'r	undefined	undefined	undefined	0	null
烹	p'raŋ	p'r	undefined	undefined	undefined	0	null
䍬	p'reŋ	p'r	undefined	undefined	undefined	0	null
弸	breŋ	br	undefined	undefined	undefined	0	null
弸	p'reŋ	p'r	undefined	undefined	undefined	0	null
閛	p'reŋ	p'r	undefined	undefined	undefined	0	null
漰	p'oŋ	p'	undefined	undefined	undefined	0	null
嘭	braŋ	br	undefined	undefined	undefined	0	null
芃	biuŋ	b	undefined	undefined	undefined	0	null
芃	buŋ	b	undefined	undefined	undefined	0	null
朋	boŋ	b	undefined	undefined	undefined	0	null
莑	p'yuŋ	p'	undefined	undefined	undefined	0	null
倗	boŋ	b	undefined	undefined	undefined	0	null
倗	boŋ	b	undefined	undefined	undefined	2	null
倗	p'oŋ	p'	undefined	undefined	undefined	1	null
堋	boŋ	b	undefined	undefined	undefined	0	null
堋	p'oŋ	p'	undefined	undefined	undefined	0	null
堋	poŋ	p	undefined	undefined	undefined	2	null
淜	biŋ	b	undefined	undefined	undefined	0	null
㥊	breŋ	br	undefined	undefined	undefined	0	null
彭	braŋ	br	undefined	undefined	undefined	0	null
棚	boŋ	b	undefined	undefined	undefined	0	null
棚	braŋ	br	undefined	undefined	undefined	0	null
棚	breŋ	br	undefined	undefined	undefined	0	null
搒	braŋ	br	undefined	undefined	undefined	0	null
搒	paŋ	p	undefined	undefined	undefined	2	null
蓬	buŋ	b	undefined	undefined	undefined	0	null
硼	boŋ	b	undefined	undefined	undefined	0	null
䄘	braŋ	br	undefined	undefined	undefined	0	null
輣	braŋ	br	undefined	undefined	undefined	0	null
澎	braŋ	br	undefined	undefined	undefined	0	null
澎	p'raŋ	p'r	undefined	undefined	undefined	0	null
憉	braŋ	br	undefined	undefined	undefined	0	null
篷	buŋ	b	undefined	undefined	undefined	0	null
膨	braŋ	br	undefined	undefined	undefined	0	null
膨	braŋ	br	undefined	undefined	undefined	2	null
韸	buŋ	b	undefined	undefined	undefined	0	null
髼	buŋ	b	undefined	undefined	undefined	0	null
鬅	boŋ	b	undefined	undefined	undefined	0	null
䰃	braŋ	br	undefined	undefined	undefined	0	null
䰃	paŋ	p	undefined	undefined	undefined	1	null
蟚	braŋ	br	undefined	undefined	undefined	0	null
蟛	braŋ	br	undefined	undefined	undefined	0	null
鵬	boŋ	b	undefined	undefined	undefined	0	null
騯	baŋ	b	undefined	undefined	undefined	0	null
騯	braŋ	br	undefined	undefined	undefined	0	null
騯	praŋ	pr	undefined	undefined	undefined	0	null
捧	p'yuŋ	p'	undefined	undefined	undefined	1	null
皏	p'reŋ	p'r	undefined	undefined	undefined	1	null
剻	p'oŋ	p'	undefined	undefined	undefined	1	null
掽	breŋ	br	undefined	undefined	undefined	2	null
椪	p'reŋ	p'r	undefined	undefined	undefined	2	null
碰	braŋ	br	undefined	undefined	undefined	2	null
碰	p'reŋ	p'r	undefined	undefined	undefined	2	null
丕	p'ii	p'	undefined	undefined	undefined	0	null
㔻	p'ii	p'	undefined	undefined	undefined	0	null
批	p'e	p'	undefined	undefined	undefined	0	null
邳	bii	b	undefined	undefined	undefined	0	null
伾	p'ii	p'	undefined	undefined	undefined	0	null
坯	p'uai	p'	undefined	undefined	undefined	0	null
披	p'ie	p'	undefined	undefined	undefined	0	null
披	p'ie	p'	undefined	undefined	undefined	1	null
㩺	bii	b	undefined	undefined	undefined	1	null
㩺	p'jii	p'j	undefined	undefined	undefined	0	null
狓	p'ie	p'	undefined	undefined	undefined	0	null
砒	p'e	p'	undefined	undefined	undefined	0	null
㱟	p'ie	p'	undefined	undefined	undefined	0	null
㱟	p'ie	p'	undefined	undefined	undefined	1	null
秠	p'ii	p'	undefined	undefined	undefined	0	null
秠	p'ii	p'	undefined	undefined	undefined	1	null
秠	p'iu	p'	undefined	undefined	undefined	0	null
秠	p'iu	p'	undefined	undefined	undefined	1	null
秛	p'ie	p'	undefined	undefined	undefined	0	null
秛	p'ie	p'	undefined	undefined	undefined	2	null
紕	bje	bj	undefined	undefined	undefined	0	null
紕	ʦj'i	ʦj'	undefined	undefined	undefined	1	null
紕	p'jii	p'j	undefined	undefined	undefined	0	null
耚	p'ie	p'	undefined	undefined	undefined	0	null
旇	bie	b	undefined	undefined	undefined	2	null
旇	p'ie	p'	undefined	undefined	undefined	0	null
翍	p'ie	p'	undefined	undefined	undefined	0	null
豾	p'ii	p'	undefined	undefined	undefined	0	null
鉟	bii	b	undefined	undefined	undefined	0	null
鉟	p'ii	p'	undefined	undefined	undefined	0	null
髬	p'ii	p'	undefined	undefined	undefined	0	null
駓	p'ii	p'	undefined	undefined	undefined	0	null
磇	p'e	p'	undefined	undefined	undefined	0	null
劈	p'eŋ	p'	undefined	undefined	undefined	3	null
螕	pe	p	undefined	undefined	undefined	0	null
錍	p'e	p'	undefined	undefined	undefined	0	null
錍	pie	p	undefined	undefined	undefined	0	null
錍	pje	pj	undefined	undefined	undefined	0	null
魾	bii	b	undefined	undefined	undefined	0	null
魾	p'ii	p'	undefined	undefined	undefined	0	null
憵	p'eŋ	p'	undefined	undefined	undefined	3	null
䫠	bii	b	undefined	undefined	undefined	0	null
䫠	p'ii	p'	undefined	undefined	undefined	0	null
霹	p'eŋ	p'	undefined	undefined	undefined	3	null
皮	bie	b	undefined	undefined	undefined	0	null
阰	bjii	bj	undefined	undefined	undefined	0	null
芘	bjii	bj	undefined	undefined	undefined	0	null
芘	bjii	bj	undefined	undefined	undefined	2	null
枇	bjii	bj	undefined	undefined	undefined	0	null
枇	bjii	bj	undefined	undefined	undefined	2	null
枇	pjii	pj	undefined	undefined	undefined	1	null
岯	bii	b	undefined	undefined	undefined	0	null
肶	bjii	bj	undefined	undefined	undefined	0	null
毗	bjii	bj	undefined	undefined	undefined	0	null
毘	bjii	bj	undefined	undefined	undefined	0	null
蚍	bjii	bj	undefined	undefined	undefined	0	null
笓	be	b	undefined	undefined	undefined	0	null
郫	bie	b	undefined	undefined	undefined	0	null
郫	bje	bj	undefined	undefined	undefined	0	null
郫	bre	br	undefined	undefined	undefined	0	null
疲	bie	b	undefined	undefined	undefined	0	null
陴	bje	bj	undefined	undefined	undefined	0	null
埤	bje	bj	undefined	undefined	undefined	0	null
啤	bje	bj	undefined	undefined	undefined	0	null
崥	be	b	undefined	undefined	undefined	0	null
崥	pje	pj	undefined	undefined	undefined	1	null
豼	bjii	bj	undefined	undefined	undefined	0	null
猈	brai	br	undefined	undefined	undefined	0	null
猈	bre	br	undefined	undefined	undefined	1	null
琵	bjii	bj	undefined	undefined	undefined	0	null
椑	be	b	undefined	undefined	undefined	0	null
椑	beŋ	b	undefined	undefined	undefined	3	null
椑	bjeŋ	bj	undefined	undefined	undefined	3	null
椑	pje	pj	undefined	undefined	undefined	0	null
㼰	be	b	undefined	undefined	undefined	0	null
脾	bje	bj	undefined	undefined	undefined	0	null
焷	bje	bj	undefined	undefined	undefined	0	null
焷	pie	p	undefined	undefined	undefined	0	null
鈹	p'ie	p'	undefined	undefined	undefined	0	null
㮰	ben	b	undefined	undefined	undefined	3	null
㮰	bjii	bj	undefined	undefined	undefined	0	null
蜱	bje	bj	undefined	undefined	undefined	0	null
蜱	mjeu	mj	undefined	undefined	undefined	0	null
膍	be	b	undefined	undefined	undefined	0	null
膍	bjii	bj	undefined	undefined	undefined	0	null
㯅	bie	b	undefined	undefined	undefined	0	null
㯅	bje	bj	undefined	undefined	undefined	0	null
㯅	pe	p	undefined	undefined	undefined	0	null
䲹	bii	b	undefined	undefined	undefined	0	null
鮍	p'ie	p'	undefined	undefined	undefined	0	null
貔	bjii	bj	undefined	undefined	undefined	0	null
螷	bje	bj	undefined	undefined	undefined	0	null
螷	breŋ	br	undefined	undefined	undefined	1	null
䴽	bje	bj	undefined	undefined	undefined	0	null
䴽	pie	p	undefined	undefined	undefined	0	null
羆	pie	p	undefined	undefined	undefined	0	null
鼙	be	b	undefined	undefined	undefined	0	null
蠯	bje	bj	undefined	undefined	undefined	0	null
蠯	bre	br	undefined	undefined	undefined	0	null
蠯	breŋ	br	undefined	undefined	undefined	1	null
匹	p'jin	p'j	undefined	undefined	undefined	3	null
庀	p'je	p'j	undefined	undefined	undefined	1	null
圮	bii	b	undefined	undefined	undefined	1	null
仳	bii	b	undefined	undefined	undefined	1	null
仳	bjii	bj	undefined	undefined	undefined	0	null
仳	p'je	p'j	undefined	undefined	undefined	1	null
䚹	p'je	p'j	undefined	undefined	undefined	1	null
痞	bii	b	undefined	undefined	undefined	1	null
痞	pii	p	undefined	undefined	undefined	1	null
痞	piu	p	undefined	undefined	undefined	1	null
諀	p'je	p'j	undefined	undefined	undefined	1	null
擗	bjeŋ	bj	undefined	undefined	undefined	3	null
䫌	p'e	p'	undefined	undefined	undefined	1	null
癖	p'eŋ	p'	undefined	undefined	undefined	3	null
癖	p'jeŋ	p'j	undefined	undefined	undefined	3	null
嚭	p'ii	p'	undefined	undefined	undefined	1	null
䤏	bii	b	undefined	undefined	undefined	1	null
屁	p'jii	p'j	undefined	undefined	undefined	2	null
䏘	p'jin	p'j	undefined	undefined	undefined	3	null
揊	p'iŋ	p'	undefined	undefined	undefined	3	null
睥	p'e	p'	undefined	undefined	undefined	2	null
辟	bjeŋ	bj	undefined	undefined	undefined	3	null
辟	p'jeŋ	p'j	undefined	undefined	undefined	3	null
辟	pjeŋ	pj	undefined	undefined	undefined	3	null
媲	p'e	p'	undefined	undefined	undefined	2	null
䤨	p'eŋ	p'	undefined	undefined	undefined	3	null
潎	p'jed	p'j	undefined	undefined	undefined	2	null
潎	p'jen	p'j	undefined	undefined	undefined	3	null
僻	p'eŋ	p'	undefined	undefined	undefined	3	null
僻	p'jeŋ	p'j	undefined	undefined	undefined	3	null
澼	p'eŋ	p'	undefined	undefined	undefined	3	null
䠘	p'e	p'	undefined	undefined	undefined	2	null
甓	beŋ	b	undefined	undefined	undefined	3	null
㵨	p'je	p'j	undefined	undefined	undefined	2	null
